회차,발언자명,발언자유형,정당,소속기관,직위,소속_직위,발화내용 요약
380회,한병도,lawmaker,더불어민주당,국회 행정안전위원회,의원,,"한병도 의원은 정부 부동산 대책 후속으로 지방세특례제한법 개정안을 발의해 임대주택 세제 감면 조건 강화, 생애최초 주택구입 취득세 감면 대상 확대, 다주택자 법인 전환 취득세 감면 배제 등을 추진함을 설명했다. 또한 다주택자 및 법인의 취득세·지방소득세율 인상과 가족관계등록 전산정보 공동이용 근거 마련을 포함해 실수요자 보호와 투기수요 근절을 강조했다."
381회,권영세,lawmaker,미래통합당,국회 행정안전위원회,위원,,권영세 위원은 경기도 등지의 위험구역 설정이 법적 근거 없이 자유와 권리를 침해할 우려가 있다며 관련 자료 제출과 법제처 해석에 따른 시정 조치를 요구했다. 또한 행안부가 지방자치법 개정안 제출 시 여당과 충분한 협의 없이 수도 이전 논의를 진행한 점을 문제 삼으며 정부 차원의 대응을 촉구했다.
381회,김민석,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"김민석 의원은 재난 대응 체계의 지속적 모니터링과 안전 취약계층 맞춤형 대책 강화를 요청하며, 2차 재난지원금의 불가피성과 재원 마련을 위한 구조조정 및 고통분담 필요성을 강조했다. 또한 경찰 책임 문제와 재난 대응 역량 강화, 3차 추경 재검토를 제안하며 정치적 논쟁을 줄이고 방역 역량 극대화를 촉구했다."
381회,김민철,government,,,위원,위원,김민철 위원은 코로나19와 집중호우 피해 복구 지원의 한계와 풍수해보험 가입률 감소 문제를 지적하며 보험상품 개선과 활성화를 요청했다. 또한 경기북부경찰청과 소방본부장의 직급 상향 필요성을 강조하며 지역 치안 및 소방 서비스 강화를 촉구했다.
381회,김영배,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"김영배 의원은 사랑제일교회 집단행동이 감염병법 위반과 공무집행 방해 등 중대한 문제라며 경찰의 선제적 대응과 강력한 대책을 촉구했다. 또한, 재난문자 발송 기준의 명확화와 자치경찰제 도입에 따른 조직·예산 문제를 지적하며 경찰청장의 리더십을 강조했다. 마지막으로, 선거법 관련 원론적 답변이 특정 결론을 유도하지 않도록 신중한 논의를 요청했다."
381회,김용판,lawmaker,미래통합당,국회 행정안전위원회,위원,,"김용판 위원은 경찰법 전부개정안이 지방권력에 경찰권을 예속시켜 중립성을 훼손할 우려가 크다며 야당과 충분한 협의를 요청했고, 행안부의 수해 대응에 대해서는 선제적 대응체계 부재와 정부 정책의 문제점을 지적하며 이재민 지원을 위한 추가 재정 대책 마련을 촉구했다."
381회,김창룡,government,,경찰,청장,경찰 청장,"김창룡은 8·15 집회 관련 경찰관 9,000여 명 전수조사와 감염병 예방법 위반 엄정 수사를 강조하며, 불법행위에 대해 법적 조치를 철저히 진행 중임을 설명했다. 자치경찰제 도입에 대해 제주 사례를 들어 주민 친화적·예방 중심 경찰활동의 중요성을 언급하며, 신중한 의견 수렴과 법안 논의를 요청했다. 또한, 경찰과 지자체 간 협조관 운영의 미비점을 지적하며 정식 파견 절차 강화 필요성을 제기했다."
381회,김형동,government,,,위원,위원,"김형동 의원은 코로나19 관련 경찰의 과도한 공권력 행사와 구속 사례에 대해 구체적 근거와 행정적 예방 조치 자료 제출을 요청하며, 형사처벌 증가 우려를 제기했다. 또한, 긴급재난지원금 지급이 총선에 미친 영향과 공무원의 선거 중립 의무 위반 여부에 대해 중앙선관위 사무총장에게 명확한 답변을 요구했다."
381회,박수영,lawmaker,미래통합당,국회 행정안전위원회,위원,,"박수영 위원은 중앙선관위원장의 대법관 임기 만료 시 사퇴 관례 준수와 선거소송 급증에 따른 책임 있는 조치를 촉구했다. 또한, 경찰공무원의 정당 가입 문제와 인사혁신처의 국가공무원법 해석 미흡 및 2주택 공무원 인사 불이익 정책에 대해 비판하며 직업공무원제와 실적주의 원칙 준수를 요구했다."
381회,박영수,government,,중앙선거관리위원회,사무총장,중앙선거관리위원회 사무총장,"박영수 발언은 2019회계연도 선거관리 예산 집행과 제21대 국회의원선거의 공정·투명한 관리 성과를 설명하며, 코로나19 방역과 새로운 선거제도 도입에도 성공적 투표율을 기록했다고 평가했다. 또한 선거관리위원회 위원 임기와 법관 출신 위원의 중립성 문제, 선거법 관련 소송 증가, 정부 활동의 선거 영향 등에 대해 설명하고 제도개선 방안을 국회에 제출할 계획임을 밝혔다."
381회,박완수,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"박완수 위원은 행안위 법안 심사 절차 무시와 코로나 행정명령의 법적 근거 부족, 자치단체의 기본권 제한 문제를 지적하며 위원장의 유감 표명과 재발 방지를 요청했다. 또한, 공무원의 후보 등록 위법 사례와 청와대 권한 집중 문제, 국가상징 홍보 및 수돗물 유충 사태에 대한 행안부의 미흡한 대응을 문제 삼았다. 마지막으로 선관위의 법 해석 오류에 대한 책임 추궁과 긴급재난지원금 법적 근거 부재도 언급했다."
381회,박완수,lawmaker,더불어민주당,국회 행정안전위원회,위원장대리,,"박완수 위원은 여러 위원들의 수고를 치하하며, 선관위 등 관련 기관에 자료를 신속히 제출할 것을 요청했다. 또한, 발언 순서와 추가 질문 절차를 안내하며 질의 진행을 원활히 했다."
381회,박완주,government,,,위원,위원,"박완주 위원은 코로나19 방역 방해 행위에 대한 무관용 원칙 엄정 대응과 8·15 집회 관련 확진자 증가에 대한 철저한 조치를 촉구했다. 또한, 자연재난 피해액 증가에 따른 특별재난지역 제도 개선과 재난지원금 현실화, 풍수보험 중복지원 문제 해결을 요청했다. 마지막으로 지방재정분권 추진 상황 점검과 지방교부세율 인상 필요성을 강조했다."
381회,박재호,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"박재호 의원은 코로나 마스크 배포 공무원에 대한 경찰 수사 문제와 지방세 정보화 사업의 법적 문제를 지적하며 적극행정 지원과 법 준수를 촉구했다. 또한, 반복되는 결산 시정요구 미이행 문제에 대해 행안부와 경찰청의 적극적 대응과 법안 마련을 요구했다. 마지막으로 광화문 집회 관련 국민 안전 문제에 대해 여야 초월해 엄정 수사를 촉구했다."
381회,서범수,lawmaker,미래통합당,국회 행정안전위원회,위원,,"서범수 의원은 특별재난지역 선포 시 민간 피해 보상이 미흡하다며 풍수해보험 단체 가입 방안 연구를 요청했고, 재보궐선거 비용 부담과 정당 보조금 삭감 필요성을 제기했다. 또한, 집회 관련 방역 조치의 형평성 문제와 권력형 성범죄 수사에 대한 경찰의 명확한 입장 표명을 촉구했다."
381회,서영교,lawmaker,더불어민주당,국회 행정안전위원회,위원장,,"서영교 위원장은 집중호우로 인명피해가 발생한 점을 애도하며 국민 안전과 재정집행 점검의 중요성을 강조했다. 행정안전위원회 소위원회 구성을 보고하고, 코로나19 관련 비용 손실과 철저한 대응을 촉구하였다. 마지막으로 여야 협력과 기관장들의 노고에 감사를 표하며 회의를 마무리했다."
381회,송민헌,unknown,,,경찰청차장,경찰청차장,"송민헌은 경찰의 예방적 치안 강화와 수사권 개혁, 인권 보호를 강조하며, 코로나19 관련 집회와 방역 방해 행위에 대해 서울청 수사부 중심으로 철저히 수사하고 엄정 처벌할 것을 약속했다. 또한 현장 경찰관 안전 보장과 합리적 보수·승진제도 개선 필요성을 언급하며, 위원회의 관심과 지원을 요청했다."
381회,양기대,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"양기대 위원은 수해 재난지원금 2배 인상은 긍정적이나 피해 주민 지원이 여전히 부족하다며, 읍면동 단위 특별재난지역 지정과 풍수해보험 제도 개선을 요청했다. 또한, 광복절 집회 관련 정부의 방역 대응에 대해 경찰의 적극적 수사 병행과 엄벌을 촉구하며 국민 생명 보호에 만전을 기할 것을 강조했다."
381회,오영환,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"오영환 의원은 방역 현장 폭력 엄단과 실종자 수색 장비의 다기관 협력 개발 필요성을 강조하며, 재난 현장 공무원 순직과 정신적 충격에 대한 지원 강화를 요청했다. 또한, 재난 대응 빅데이터 구축과 지자체 안전 의식 제고를 위한 인센티브·페널티 도입, 이재민 임시주거시설 활용 확대 및 재난기금 집행률 제고를 촉구했다."
381회,오영훈,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"오영훈 의원은 사랑제일교회 관련 허위 광고에 대한 엄정 조치와 침수 피해 이재민 보호 대책 미흡 문제를 지적하며 재난지원금 현실화와 풍수해보험 활성화를 요청했다. 또한, 자치경찰제의 제주도 성공 사례를 언급하며 전국 확대 시 제주자치경찰제 존치와 특례 조치 필요성을 강조했다."
381회,위원◯위원장,unknown,,,김형동,김형동,위원◯위원장은 발언을 마치고 김형동 위원의 질의를 요청하며 회의를 진행했다. 마스크 착용에 대한 언급이 있었으나 구체적 쟁점은 제시되지 않았다.
381회,이명수,government,,,위원,위원,"이명수 의원은 행안위 운영의 절차 미비와 결산심사 부실을 지적하며, 재난 예산 이월·불용 문제와 수해 복구 보상 현실화, 재난 대비 강화 필요성을 강조했다. 행정수도 이전 논의 부재와 보훈처 서훈 취소 문제, 국가직화된 소방 인력·예산 미비, 119대원 폭행 대응 미흡도 문제 삼았다. 또한 긴급재난지원금 선거 영향과 선거 투표용지 유출 사건에 대한 철저한 관리도 요청했다."
381회,이은주,lawmaker,정의당,국회 행정안전위원회,위원,,"이은주 의원은 지방공기업의 반복되는 통상임금 소송으로 인한 막대한 예산 낭비 문제와 임금체계 정상화 필요성을 지적하며, 행안부에 예산편성 기준 개선과 실태 파악을 요청했다. 또한 지역주도형 청년일자리 사업의 저조한 집행률 문제와 지자체 교부금 집행 실적 자료 미비를 문제 삼았다. 끝으로 지방공무원 성비위 사건의 은폐 구조를 비판하며, 인사혁신처에 성비위 징계 소청 심사 전문위원회 설치를 제안했다."
381회,이해식,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"이해식 위원은 서울 사랑제일교회와 전광훈 목사의 방역 방해 행위를 감염병예방법에 따라 엄정 처벌할 것을 촉구하고, 경찰의 영장 청구 현황을 질의했다. 또한 우수저류시설 설치 사업의 저조한 집행률 문제와 지방자치단체 간 협력 미흡을 지적하며, 재난관리기금 고갈 우려에 따른 정부의 세입경정 및 복구 대책 점검을 요청했다."
