회차,발언자유형,의원명,정당,소속기관,직위,발화내용 요약
416회,lawmaker,신정훈,더불어민주당,국회 행정안전위원회,위원장,신정훈 위원은 진실·화해위원회 조사1국장과 이옥남 상임위원의 불출석 문제를 강하게 지적하며 출석 요구와 자료 제출을 촉구했다. 또한 경찰청 수사심의위원회 명단 공개 문제와 지방소멸 대응을 위한 세분화된 자료 제출을 요청하며 행정체제 개선을 강조했다. 회의의 투명성과 책임성 강화를 위해 관련 기관의 신속한 답변과 협조를 요구했다.
416회,lawmaker,양부남,더불어민주당,국회 행정안전위원회,위원,"양부남 위원은 해병대 수사심의위의 불투명한 운영과 경찰의 수사권 남용 및 권한 미행사 문제를 지적하며, 수사심의위의 공정성과 실효성 부족을 비판했다. 또한 경찰의 인지수사 과정에서 인권 침해 우려와 통계 부재를 문제 삼아, 수사권 이양에 따른 경찰 수사 능력과 국민 기본권 보장 강화를 촉구했다."
416회,government,연원정,,인사혁신,처장,"연원정은 인사혁신처의 저출산·고령화 대응, 부처 간 협업 강화, 국민 소통 및 공직 안전 강화 등 주요 인사 정책 추진 현황을 설명하며 제도 개선 의지를 밝혔다. 고위공무원 채용 절차와 직급·보수 체계에 대해 법적 적합성 검토와 보완 방안을 검토 중임을 언급했다."
416회,lawmaker,용혜인,기본소득당,국회 행정안전위원회,위원,"용혜인은 임성근 전 사단장 수사에서 경북경찰청의 이중잣대와 경찰 수사의 문제점을 강하게 비판하며 특검 필요성을 주장했다. 또한, 지방재정 악화와 민생회복지원금 법안에 대해 행안부의 소극적 대응을 지적하고, 집중호우 대비 미흡과 감사원 지적사항에 대한 행안부의 책임 있는 조치를 촉구했다."
416회,lawmaker,위성곤,더불어민주당,국회 행정안전위원회,위원,"위성곤 위원은 임성근 불송치 수사 결과의 불투명성과 지연, 수사심의위원회 명단 및 회의록 공개를 촉구하며 경찰 수사의 미흡함과 임성근 보호 의혹을 제기했다. 또한 행안부 경찰국 신설이 경찰 독립성을 훼손하고 정권 장악 시도로 비판하며, 경찰 인력 부족과 조직개편에 따른 현장 업무 과중 문제를 지적했다. 제주 공약 이행과 현장 인력 실태 점검도 요구했다."
416회,lawmaker,윤건영,더불어민주당,국회 행정안전위원회,위원,"윤건영 의원은 임성근 사단장의 수중 수색 지시 여부를 두고 경찰 수사의 불공정성과 핵심 증언 미조사, 대질신문 부재를 문제 삼으며 경북경찰청 수사 결과의 신뢰성에 의문을 제기했다. 또한 대통령실과 경찰 간 정보보고 부실과 자료 제출 거부 문제를 지적하며 관련 자료 제출을 요청했다."
416회,lawmaker,윤건영,더불어민주당,국회 행정안전위원회,위원장대리,"윤건영은 김종양 위원과 위성곤 위원의 질의를 마무리하도록 요청하며, 청장에게도 마무리를 부탁했다. 이후 정춘생 위원의 질의를 안내했다."
416회,government,윤희근,,경찰,청장,"윤희근 경찰청장은 급변하는 치안환경 속에서 범죄예방대응 강화, 법질서 확립, 첨단기술 도입 및 수사의 공정성 제고를 강조하며 국민 안전을 최우선 과제로 삼겠다고 밝혔다. 수사심의위원회 명단 비공개의 법적 근거와 필요성을 설명하고, 일부 수사 관련 의혹에 대해 경찰 수사팀의 신뢰를 표명하며 추가 검토와 협조를 약속했다. 또한, 신종 사기 범죄 대응과 관련 법률 개선 필요성에 공감하며 행정안전위원회의 관심과 지원을 요청했다."
416회,lawmaker,이광희,더불어민주당,국회 행정안전위원회,위원,"이광희 의원은 오송 지하차도 사고의 원인인 차량 진입 통제 미비, 배수펌프 작동 문제, 대피시설 부족을 지적하며 철저한 점검과 재발 방지를 요청했다. 또한, 염화티오닐 유해물질 관리 강화와 전국 점검을 촉구했다. 진화위원장 발언에 대해서는 노근리 사건 등 민간인 희생 관련 왜곡적 인식과 진상 규명 미흡을 강하게 문제제기하며 사과와 인식 전환을 요구했다."
416회,lawmaker,이달희,국민의힘,국회 행정안전위원회,위원,"이달희 위원은 채수근 상병 순직 사건의 수사심의위원회 구성과 운영의 공정성 문제를 지적하며, 특정 지역 인사에 대한 편향적 발언에 대해 사과와 조치를 요청했다. 또한 최근 집중호우로 인한 안전사고 예방을 위해 부처 간 협업과 행안부의 컨트롤타워 역할 강화를 촉구했다. 핵심 키워드는 ‘수사심의위원회 공정성’, ‘지역갈등 해소’, ‘부처 협업’, ‘안전사고 예방’이다."
416회,government,이상민,,행정안전부,장관,"이상민 행정안전부 장관은 지방소멸 극복과 국민 안전 강화, 디지털플랫폼정부 구현을 핵심 과제로 제시하며, 재난 대응체계 보완과 지방재정 안정, 민생 지원에 집중할 것을 강조했다. 대통령 지시는 포괄적이며 구체적 실행은 하위 기관에 위임됨을 설명하고, 경찰 인사에 있어 면접의 중요성을 강조했다. 또한 지방자치와 재정 자율성 존중, 소방 업무의 지방사무 성격을 재확인했다."
416회,lawmaker,이상식,더불어민주당,국회 행정안전위원회,위원,"이상식 의원은 경찰의 수사심의위원회 명단 비공개와 불투명한 운영을 문제 삼으며, 임성근 사단장 불송치 결정의 정당성에 의문을 제기했다. 또한, 경찰국 신설과 대통령실의 경찰 인사 개입 의혹을 제기하며, 검찰과 경찰 간 직급체계 불균형 문제도 함께 지적했다."
416회,lawmaker,이성권,국민의힘,국회 행정안전위원회,위원,"이성권 위원은 채 상병 사건 수사와 수사심의위원회 명단 비공개가 법적 절차에 따른 것이며, 민주당의 외압 의혹 제기는 결론을 정해놓은 주장이라고 지적했다. 또한, 지방소멸과 수도권 집중 문제를 지역 약탈 구조로 규정하며, 부산을 중심으로 한 남부권 성장 축 육성을 위한 정부와 국회의 협력 필요성을 강조했다."
416회,lawmaker,이해식,더불어민주당,국회 행정안전위원회,위원,"이해식 위원은 대통령실의 외압과 임성근 사단장 수사 은폐 의혹, 경찰 수사 및 인사 과정의 정치적 개입 문제를 집중 제기했다. 특히 대통령실 인사비서관의 경찰청장 면접 배석은 수사 독립성과 중립성 훼손 우려로 비판했다. 또한 경찰 내 복무규정 위반과 관련자 징계 필요성을 촉구했다."
416회,lawmaker,정춘생,조국혁신당,국회 행정안전위원회,위원,"정춘생 의원은 임성근 사단장의 월권 지시로 인한 청년 순직 사건에 대해 직권남용 부인에 국민 불신을 지적하며 특검 필요성을 강조했다. 또한, 정부의 재난 대응 지시가 형식적이고 무능하다며 구체적이고 실질적인 지시를 촉구했다. 교제폭력 증가와 경찰의 미흡한 대응 문제를 들어 법 개정과 관계 부처의 협조를 요청했다."
416회,lawmaker,조승환,국민의힘,국회 행정안전위원회,위원,"조승환 위원은 채 상병 사망 사건의 형사책임뿐 아니라 군인 및 공무원의 행정적 명예 책임도 중요하다고 강조하며, 사건 이첩 과정에서 국방부장관의 명확한 지시가 무시된 점을 문제 삼았다. 또한 수사심의위원회 명단 비공개 판례를 소개하며 공정한 수사 진행 필요성을 언급했다. 경찰청장 임명 절차와 수사팀 구성에 대한 의혹 제기를 경계하며 임성근 사단장의 행위는 부적절하나 형사책임과는 구분해야 한다고 밝혔다."
416회,lawmaker,조은희,국민의힘,국회 행정안전위원회,위원,"조은희 위원은 수사심의위원회 개최 권한과 관련된 경찰청장 고발 사유와 수사 경과 자료 제출을 요구하고, 민주당의 경찰 비난을 문제 삼으며 채수근 상병 사망사건 수사 과정의 진상 규명을 촉구했다. 또한 중앙선관위 채용비리 의혹에 대한 엄정한 조치와 AI 기술 악용 신종 범죄 대응 강화를 경찰에 요청했다."
416회,lawmaker,채현일,더불어민주당,국회 행정안전위원회,위원,"채현일 의원은 경북경찰청의 채 상병 사건 수사 지연과 직권남용 방조 의혹을 강하게 비판하며, 수사심의위원회 명단 제출과 신속한 수사 필요성을 강조했다. 또한 종부세 폐지 논란에 대해 지방재정 악화를 우려하며 행안부장관의 적극적 입장 표명을 촉구하고, 정부조직 개편과 관련한 기재부 협의 및 정무장관 신설에 대한 의견을 물었다."
416회,lawmaker,한병도,더불어민주당,국회 행정안전위원회,위원,"한병도 위원은 전북 익산 등 반복 피해 지역에 대해 특별재난지역 지정 시 복구 중심에서 예방 중심으로 전환하고, 배수펌프장 설계 기준 상향 및 국가 차원의 인프라 개선 필요성을 강조했다. 또한 경북청의 수사 발표가 변호인 역할을 하는 듯한 언론 대응용이라 비판하며, 수사심의위원회 결과 자료 제출과 수사 과정의 투명성 강화를 요구했다. 마지막으로 종합부동산세 감소에 따른 지방세수 감소 대응을 행안부와 정무수석실이 협력해 추진할 것을 요청했다."
416회,government,허석곤,,소방,청장,"허석곤 소방청장은 경기 화성공장 화재 관련 TF 구성과 법령 정비를 약속하며, 신속 대응체계 강화, 예방 중심 안전관리, 첨단장비 도입, 소방관 복지 향상에 중점을 두겠다고 밝혔다. 또한, 소방청은 행안위와 긴밀히 소통하며 입법 지원을 요청할 계획임을 강조했다."
416회,government,황인수,,진실·화해를위한과거사정리위원회,조사1국장,황인수는 특정 언론사(한겨레신문)가 자신의 동의 없이 제삼자의 재산적·신체적 안위를 침해하는 보도를 하고 있다고 문제 제기했다. 다른 언론은 동의를 구해 얼굴을 가렸으나 한겨레만 예외적 보도를 하고 있어 법적 책임을 물을 것임을 밝혔다.
416회,lawmaker,김상욱,더불어민주당,국회 행정안전위원회,위원,"김상욱 위원은 순직 채 상병 사건의 11대대장 임의 수중 수색 지시 여부가 핵심 쟁점임을 지적하며, 수사 과정의 면밀한 조사와 증거 확보를 요구했다. 또한 수사심의위원회 비공개 및 위원 명단 미공개 사유를 확인하고, 보행자용 방호울타리 성능 강화와 민생위기 기본소득 차등 지급 필요성도 제기했다. 마지막으로 경찰청장에게 공정하고 엄정한 수사에 대한 자부심을 묻고 법치주의 준수를 강조했다."
416회,lawmaker,김성회,더불어민주당,국회 행정안전위원회,위원,"김성회 의원은 진실·화해위원회 조사1국장 황인수가 간첩단 사건 무죄 판결을 부정하고 부적절한 발언을 한 점을 문제 삼으며, 이에 대한 인사 조치와 면접 자료 제출을 요구했다. 또한 대북전단 무단 살포에 대한 경찰의 단속 필요성을 촉구하고, 위원회가 과거 민간인 학살 사건 진상 규명보다 간첩 사건에 치중하는 편향성을 비판했다."
