회차,발언자명,발언자유형,정당,소속기관,직위,소속_직위,발화내용 요약
354회,진선미,lawmaker,더불어민주당,국회 행정안전위원회,위원,,진선미 의원은 소방관 사고에 애도를 표하며 개인정보보호위원회 권고에 따른 데이터 기반 행정법 제정안 보완을 요청했다. 또한 KBS 합법 파업 현장에 사측 경비 동원과 노조원 감금 문제에 대해 경찰의 신속하고 명확한 대응을 촉구했다. 경찰박물관 전직 치안총수 평가의 주관성 문제에 대해서도 객관적이고 공정한 개선을 요구했다.
354회,진선미,lawmaker,더불어민주당,국회 행정안전위원회,위원장,,"진선미 위원은 경찰공무원 보건안전법 등 13건 법률안 심사 결과를 보고하며, 일부 법률안은 통합·조정한 대안을 제안하고 본회의 부의하지 않기로 결정했다고 설명했다. 주요 내용으로는 경찰공무원 특별위로금 지급, 경비지도사 시험 규정 명시, 국제운전면허증 인정 확대, 화재예방 강화 등이 포함되었다. 또한 119구조·구급법 개정안은 원안 의결되었음을 밝혔다."
354회,천우정,government,,전문,위원,전문 위원,"천우정 전문위원은 교통안전시설 특별회계 신설, 집회시위 차벽 제한, 음주운전방지장치 의무화, 선거법상 당선무효 경력 표시 금지, 거소투표 신고 편의 증진 등 법안들의 입법취지와 쟁점을 검토하며, 각 사안별로 타당성 인정과 함께 정책적 신중 검토 및 국민 공감대 형성 필요성을 강조했다."
354회,표창원,government,,,위원,위원,"표창원 의원은 소방인력 부족과 고령 소방관 현장 투입 문제, 매뉴얼 미비로 인한 사고 원인 규명 및 소방관 안전 보호 필요성을 지적하며, 소방관 직장협의회 구성과 정부 부처 간 협력 강화를 요청했다. 또한, 학교폭력 대응 인력 부족 문제와 경찰의 적극적 대책 마련을 촉구했다."
354회,홍철호,lawmaker,국민의당,국회 행정안전위원회,위원,,"홍철호 의원은 소방 현장 지휘체계의 혼란과 명확한 지휘권 부재 문제를 지적하며 선진국 사례와 개선 방안을 요구했다. 또한, 심야 오토바이 폭주 문제의 일상화와 경찰 대응의 한계를 지적하고 전국 현황 파악 및 조치를 요청했다. 마지막으로 접경지역과 수도권 내 지역 간 불균형 문제를 언급하며 특별 지원과 균형 발전을 촉구했다."
354회,황영철,lawmaker,새누리당,국회 행정안전위원회,위원,,"황영철 위원은 강원도 소방관 순직 사건의 1차 화재 진압 과정과 지휘 책임자, 잔불 정리 조치의 적절성을 철저히 점검할 것을 요청했다. 또한, 학교폭력대책자치위원회에 학교폭력 담당 경찰의 참여가 부족해 실질적 예방과 처리가 미흡한 점을 지적하며 개선 조치를 요구했다."
354회,柳在仲,government,,,위원장,위원장,"柳在仲 위원은 강릉 소방관 순직 사고를 애도하며 소방관 안전교육 강화 필요성을 강조하고, 최근 10대 청소년 폭력사건의 심각성과 처벌 강화 요구를 언급하였다. 또한, 법률안 심사 및 현안보고 진행 상황을 안내하며 위원들의 협조와 정부 관계자들의 답변에 감사를 표했다."
354회,권은희,lawmaker,국민의당,국회 행정안전위원회,위원장,,"권은희 의원은 지방자치단체 계약법과 지방공기업법 일부개정법률안 심사결과를 보고하며, 우선구매 판단 기준을 간결하게 수정하고 지방공사 임직원 조사 시 통보 대상을 확대하는 내용을 포함했다고 설명했다. 심사보고대로 의결을 요청했다."
354회,김부겸,lawmaker,더불어민주당,국회 행정안전위원회,장관,,"김부겸은 지방공기업법 등 3개 법률안 의결에 감사하며, 위원들의 의견을 정책에 반영하겠다고 밝혔다. 법률안의 원활한 시행을 위해 후속 조치에 최선을 다할 것을 약속했다."
354회,윤재옥,lawmaker,새누리당,국회 행정안전위원회,위원,,"어제 소위 심사에서 대전 3․8운동 기념일 포함 여부로 의결이 보류되었으며, 관련 결의안 제출 시 적극 처리하기로 여야 간사와 위원장이 합의했다. 오늘은 2․28기념일 촉구 결의안을 처리하고, 3․8기념일 결의안은 추후 처리할 예정이다."
354회,이철성,government,,경찰,청장,경찰 청장,"이철성은 경범죄 처벌법과 도로교통법 개정안 심의에 감사하며, 공공질서와 교통안전 강화에 도움이 될 것이라 평가했다. 위원들의 의견을 정책에 적극 반영하겠다고 밝혔다. 소송 관련 문제는 처음 듣는 내용으로, 소송사기죄에 해당하면 수사하겠다고 답변했다."
354회,조종묵,government,,소방,청장,소방 청장,"조종묵 발언은 소방청 소관 초고층 및 지하연계 복합건축물 재난관리법 개정안 심의 의결에 감사하며, 법안이 국민 안전에 기여할 것이라 평가했다. 지적사항은 업무 추진에 반영해 개선할 것을 약속했다. 앞으로 현장 중심 재난 대응 역량 강화에 최선을 다하겠다고 밝혔다."
354회,진선미,lawmaker,더불어민주당,국회 행정안전위원회,위원,,진선미 의원은 고 김광석 씨 사건과 관련해 2007년 사망한 딸의 이름으로 2008년 조정조서가 작성된 점을 지적하며 명백한 소송사기 의혹을 제기했다. 공소시효가 남아있으므로 경찰청장에게 즉각적인 재수사와 의혹 해소를 촉구했다. 관련 자료도 제출할 예정임을 밝혔다.
354회,진선미,lawmaker,더불어민주당,국회 행정안전위원회,위원장,,"진선미 위원은 자연재해대책법, 초고층 건축물 재난관리법, 경범죄 처벌법, 도로교통법 등 9건의 법률안을 통합 조정한 대안으로 본회의에 부의하지 않기로 보고했다. 주요 내용은 재난관리 강화, 법률 명확성 확보, 교통안전시설 기준 마련 등이다. 소위원회의 심사 결과대로 의결을 요청했다."
354회,柳在仲,government,,,위원장,위원장,"柳在仲 위원장은 354회 행정안전위원회 회의를 주재하며 15건 법률안과 2017년도 국정감사계획서를 의결하고, 소위원회 심사 결과를 보고받아 통과 절차를 진행했다. 또한 “2·28민주운동 기념일” 국가기념일 지정 촉구 결의안을 상정·의결하고, 국정감사 증인 출석 및 자료 제출 요구 권한을 위원장에게 위임하였다. 마지막으로 국정감사의 건설적 준비를 당부하며 회의를 마쳤다."
354회,권은희,lawmaker,국민의당,국회 행정안전위원회,위원,,"권은희 의원은 국민참여 사회문제 해결 프로젝트 예산이 구체적 사업 내용 없이 편성돼 국회의 예산심의권을 침해한다고 지적하고, 혁신 읍면동 시범사업의 민주적 정당성과 대표성 문제를 제도적으로 정비할 것을 요청했다. 또한 범죄피해자 보호기금 운영의 부처 간 조정 필요성과 경찰 단계 피해자 보호 강화, 녹색어머니회 등 공공서비스 예산 확대를 촉구했다."
354회,김대년,government,,중앙선거관리위원회,사무총장,중앙선거관리위원회 사무총장,"김대년 의원은 2018년도 중앙선거관리위원회 예산안 증감 사유와 주요 사업을 설명하며, 제7회 전국동시지방선거와 국민투표 동시 실시 가능성에 대비한 철저한 선거관리와 민주시민 교육 강화, 온라인 투표 서비스 확대를 강조했다. 또한 선거방송 채널을 통한 공정하고 신뢰받는 선거문화 조성 필요성을 제기하고, 예산 부족 문제 해결과 직원 역량 강화를 위해 노력할 것을 요청했다."
354회,김부겸,lawmaker,더불어민주당,국회 행정안전위원회,장관,,"김부겸은 도서벽지 지원 예산 부족과 재정당국과의 협의 필요성을 강조하며, 상임위 심사 과정에서 문제 제기를 요청했다. 또한 공무원 증원과 지방분권, 주민참여 확대 시범사업 추진 계획을 설명하며, 관련 자료 준비와 토론을 통해 문제점을 개선하겠다고 답변했다. 북한 핵 위기 대응과 행정 효율화 노력도 함께 언급했다."
354회,김부년,government,,수석전문,위원,수석전문 위원,"김부년 의원은 2018년도 행정안전부, 인사혁신처, 소방청 예산안에 대해 공무원 충원에 따른 재정부담과 인사관리 문제, 지방재정 확충 및 재정분권 필요성을 지적했다. 또한 정부 혁신 사업의 중복성과 지방자치 재정 인센티브 제도 개선, 소방공무원 건강관리 및 연구조직 강화 등을 요청하며 면밀한 검토와 제도 보완을 강조했다."
354회,김영진,lawmaker,국민의당,국회 행정안전위원회,위원,,"김영진 의원은 인구 증가에 따른 치안 수요 대응을 위해 파출소 증설과 경찰 인력 충원을 요청하며, 지능화 범죄 대응을 위한 과학적 범죄분석시스템(SCAS) 업그레이드를 강조했다. 또한 소방공무원의 공상 인정률 향상을 위해 체계적 건강관리 및 심리안정 프로그램 도입을 제안하고, 선거전문방송의 필요성과 불교부단체 재정 문제에 대한 행안부의 장기적 해결책 마련을 요청했다."
354회,김영호,lawmaker,새누리당,국회 행정안전위원회,위원,,"김영호 의원은 사이버 범죄 증가에도 디지털포렌식 예산이 감소한 점을 문제 삼으며 예산 증액과 홍보 강화 필요성을 강조했다. 또한, 트럼프 대통령 방한 시 과도한 경호로 시민 표현의 자유가 제한된 점을 지적했다. 발달장애인 인식 개선과 재난 대비 장애인 안전 교육을 위한 홍보예산 확보도 요청했다."
354회,김판석,unknown,,,인사혁신처장,인사혁신처장,"김판석은 내년도 인사혁신처 예산안과 공무원연금기금 운용계획안을 설명하며, 경상적 경비 절감과 필수 사업 추진을 요청했다. 5년 치 연금 추계 작업과 연구용역이 진행 중이며, 인력 충원은 기존 인력 전환과 법정기준 미달 보충을 포함한다고 밝혔다. 관계부처 협의 하에 장기재정 전망을 앞당겨 보고할 계획임을 강조했다."
354회,박남춘,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"박남춘 위원은 유비쿼터스 공공서비스 사업의 부진과 예산 증액 필요성을 지적하며, 서해5도 주민 지원금 인상과 노후주택 개량비 증액, 주민대피시설 확충을 요청했다. 또한 소방공무원 건강관리 연구 및 체계적 자료 구축 예산 삭감 문제를 비판하며 적극적인 예산 반영을 촉구했다."
354회,박성중,lawmaker,새누리당,국회 행정안전위원회,위원,,"박성중 위원은 경찰 기동본부 이전 계획의 출동 시간 증가와 행정·주민 설득 문제를 지적하며, 예산 통과 및 부지 구매 의지를 묻고, 비영리민간단체 지원 예산이 72% 급증한 점을 문제 삼아 정치적 편향성과 감독 부재를 비판하며 예산 삭감을 촉구했다."
354회,박순자,lawmaker,새누리당,국회 행정안전위원회,위원,,"박순자 위원은 세월호 참사 피해지역 단원고 인근 행복브릿지 및 단원마을 조성사업의 국비 지원과 서해 5도 주민들의 생활환경 개선을 위한 예산 확보를 강력히 요청했다. 또한 고잔파출소 신축 예산과 초중고 민주시민 교육 확대, 내년 지방선거 대비 선관위 전문성 강화 예산도 촉구했다."
354회,소병훈,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"소병훈 의원은 행안부 청사관리본부 비정규직 정규직 전환 시 예산 감액 문제와 이에 대한 예산 조정 필요성을 지적했다. 또한 의용소방대 소집수당 상한제 개선과 운영비 국비 지원(약 5억 원) 요청, 부족한 소방관 충원 전 의용소방대 역할 확대 방안 검토를 촉구했다."
